X                                                                                ->    Y                                                                               	Std Lift            	Lift                	Confidence          	Interest            
Hyperlipidemia                                                                   ->    Microalbuminuria due to type 2 diabetes mellitus (disorder)                     	0.26245307328304357 	14.341616505403474  	0.009562206801456813	0.00889546140369401 
Concussion with no loss of consciousness                                         ->    Hypertension                                                                    	0.2620318183542836  	6.260865418597471   	0.2620350436550652  	0.2201821964629329  
Hypertension                                                                     ->    Concussion with no loss of consciousness                                        	0.2620318183542836  	6.260865418597471   	0.057440337687704415	0.048265833230687685
Hyperlipidemia                                                                   ->    Chronic kidney disease stage 2 (disorder)                                       	0.2617276574383631  	14.30206124583772   	0.009247463317396322	0.00860088076132682 
Chronic kidney disease stage 2 (disorder)                                        ->    Hyperlipidemia                                                                  	0.26172765743836307 	14.302061245837718  	0.2617734408145948  	0.24347024407148354 
Otitis media                                                                     ->    Atopic dermatitis                                                               	0.2600383219223749  	14.146776182785503  	0.039681236848781505	0.03687627009621016 
Atopic dermatitis                                                                ->    Otitis media                                                                    	0.2600383219223749  	14.146776182785503  	0.2600488997555012  	0.24166669759187742 
Hyperlipidemia                                                                   ->    Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)	0.25944327290550373 	14.175762415527972  	0.02275895145456453 	0.02115346803946196 
Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder) ->    Hyperlipidemia                                                                  	0.25944327290550373 	14.175762415527972  	0.2594617684750107  	0.24115857173189942 
Anemia (disorder)                                                                ->    Epilepsy                                                                        	0.2587143564902985  	5.307856725876919   	0.016273088481928797	0.013207239247040058
Epilepsy                                                                         ->    Anemia (disorder)                                                               	0.25871435649029845 	5.307856725876918   	0.2587240515390122  	0.2099804503265533  
Injury of anterior cruciate ligament                                             ->    Hypertension                                                                    	0.25828484179466527 	6.172097911844086   	0.2583198707592892  	0.2164670235671569  
Hypertension                                                                     ->    Injury of anterior cruciate ligament                                            	0.2582848417946652  	6.1720979118440855  	0.005240320646011261	0.0043912866998784186
Seizure disorder                                                                 ->    Anemia (disorder)                                                               	0.25785920516900895 	5.290218212673373   	0.2578642868854379  	0.209120685672979   
History of single seizure (situation)                                            ->    Anemia (disorder)                                                               	0.25785920516900895 	5.290218212673373   	0.2578642868854379  	0.209120685672979   
Anemia (disorder)                                                                ->    History of single seizure (situation)                                           	0.25785920516900895 	5.290218212673373   	0.03097880530824038 	0.025122939999314784
Anemia (disorder)                                                                ->    Seizure disorder                                                                	0.25785920516900895 	5.290218212673373   	0.03097880530824038 	0.025122939999314784
Hypertriglyceridemia (disorder)                                                  ->    Body mass index 30+ - obesity (finding)                                         	0.2577742791537748  	5.140945516475884   	0.2577771344352037  	0.20763516471211085 
Body mass index 30+ - obesity (finding)                                          ->    Hypertriglyceridemia (disorder)                                                 	0.25777427915377477 	5.140945516475883   	0.05358525249817407 	0.04316202347805663 
Hyperlipidemia                                                                   ->    Malignant neoplasm of breast (disorder)                                         	0.25775967238072106 	14.083317852629763  	0.041643560498193975	0.03868661804088674 
Malignant neoplasm of breast (disorder)                                          ->    Hyperlipidemia                                                                  	0.25775967238072106 	14.083317852629763  	0.25776973745245385 	0.2394665407093426  
Body mass index 30+ - obesity (finding)                                          ->    Concussion injury of brain                                                      	0.25775470753316226 	5.14118263843652    	0.004458826972894162	0.0035915504557054766
Concussion injury of brain                                                       ->    Body mass index 30+ - obesity (finding)                                         	0.25775470753316226 	5.14118263843652    	0.25778902419737465 	0.20764705447428178 
Diabetes                                                                         ->    Body mass index 30+ - obesity (finding)                                         	0.25722172741990856 	5.129924844975537   	0.25722453625850517 	0.2070825665354123  
Body mass index 30+ - obesity (finding)                                          ->    Diabetes                                                                        	0.25722172741990856 	5.129924844975537   	0.05439495359263829 	0.04379149345697665 
Miscarriage in first trimester                                                   ->    Pulmonary emphysema (disorder)                                                  	0.2568301042593916  	9.274854683695454   	0.024592112692799192	0.02194063042903603 
Pulmonary emphysema (disorder)                                                   ->    Miscarriage in first trimester                                                  	0.2568301042593916  	9.274854683695454   	0.2568413429206973  	0.22914912005792767 
Suspected lung cancer (situation)                                                ->    Hyperlipidemia                                                                  	0.25676118567563333 	14.029005854135786  	0.256775654258507   	0.23847245751539575 
Hyperlipidemia                                                                   ->    Suspected lung cancer (situation)                                               	0.25676118567563333 	14.029005854135784  	0.028896449393744097	0.026836684810694518
Major depression disorder                                                        ->    Chronic sinusitis (disorder)                                                    	0.25654760626240464 	7.475514336077208   	0.25658453695836875 	0.22226120809789437 
Chronic sinusitis (disorder)                                                     ->    Major depression disorder                                                       	0.25654760626240464 	7.475514336077208   	0.006034231274901195	0.00522703179622724 
Non-small cell carcinoma of lung  TNM stage 1 (disorder)                         ->    Hyperlipidemia                                                                  	0.2554155747957831  	13.955630505689522  	0.2554326508198007  	0.23712945407668945 
Hyperlipidemia                                                                   ->    Non-small cell carcinoma of lung  TNM stage 1 (disorder)                        	0.2554155747957831  	13.955630505689522  	0.02440011390716566 	0.02265170749176092 
Concussion with loss of consciousness                                            ->    Hypertension                                                                    	0.2553467309406261  	6.101343657482351   	0.2553586037632942  	0.21350575657116194 
Hypertension                                                                     ->    Concussion with loss of consciousness                                           	0.2553467309406261  	6.101343657482351   	0.015344078339352547	0.012829209615225622
Hyperlipidemia                                                                   ->    Non-small cell lung cancer (disorder)                                           	0.25533544886661713 	13.951252612032338  	0.02440011390716566 	0.02265115884300736 
Non-small cell lung cancer (disorder)                                            ->    Hyperlipidemia                                                                  	0.25533544886661713 	13.95125261203234   	0.2553525213708729  	0.23704932462776163 
Hypertension                                                                     ->    Fracture of forearm                                                             	0.2551075326282465  	6.095463109022447   	0.036754343993130885	0.030724557029327026
Fracture of forearm                                                              ->    Hypertension                                                                    	0.2551075326282465  	6.095463109022447   	0.25511248606719594 	0.21325963887506366 
Miscarriage in first trimester                                                   ->    Chronic obstructive bronchitis (disorder)                                       	0.25502374707819075 	9.209689239020543   	0.02112989984843532 	0.018835587923239187
Chronic obstructive bronchitis (disorder)                                        ->    Miscarriage in first trimester                                                  	0.25502374707819075 	9.209689239020543   	0.2550367669038082  	0.22734454404103857 
Prediabetes                                                                      ->    Seizure disorder                                                                	0.25443941738825765 	5.2356325846488305  	0.03065915922272554 	0.024803293913799946
Prediabetes                                                                      ->    History of single seizure (situation)                                           	0.25443941738825765 	5.2356325846488305  	0.03065915922272554 	0.024803293913799946
Seizure disorder                                                                 ->    Prediabetes                                                                     	0.25443941738825765 	5.2356325846488305  	0.25444452252125643 	0.20584590174192557 
History of single seizure (situation)                                            ->    Prediabetes                                                                     	0.25443941738825765 	5.2356325846488305  	0.25444452252125643 	0.20584590174192557 
Epilepsy                                                                         ->    Prediabetes                                                                     	0.25437464332592874 	5.234395360467041   	0.2543843951324266  	0.20578577435309575 
Prediabetes                                                                      ->    Epilepsy                                                                        	0.25437464332592874 	5.234395360467041   	0.016047867010993044	0.012982017776104304
Diabetic renal disease (disorder)                                                ->    Hyperlipidemia                                                                  	0.2522113148373127  	13.779977060395915  	0.2522176312519865  	0.23391443450887522 
Hyperlipidemia                                                                   ->    Diabetic renal disease (disorder)                                               	0.25221131483731263 	13.779977060395911  	0.06541418743723865 	0.060667141259256166
Miscarriage in first trimester                                                   ->    Hyperglycemia (disorder)                                                        	0.25213709684630786 	9.105202731157908   	0.04399338266615155 	0.03916170741793257 
Hyperglycemia (disorder)                                                         ->    Miscarriage in first trimester                                                  	0.2521370968463078  	9.105202731157906   	0.2521433032419236  	0.22445108037915393 
Pathological fracture due to osteoporosis (disorder)                             ->    Stroke                                                                          	0.2516088266780279  	31.273657835315625  	0.2516214964095437  	0.2435756996007866  
Stroke                                                                           ->    Pathological fracture due to osteoporosis (disorder)                            	0.2516088266780279  	31.27365783531562   	0.07407217988714435 	0.07170366321802933 
Chronic kidney disease stage 1 (disorder)                                        ->    Hyperlipidemia                                                                  	0.251068378487184   	13.717557424618063  	0.2510751523777111  	0.23277195563459985 
Hyperlipidemia                                                                   ->    Chronic kidney disease stage 1 (disorder)                                       	0.2510683784871839  	13.71755742461806   	0.06081293745597338 	0.056379718365026754
Prediabetes                                                                      ->    Normal pregnancy                                                                	0.25036652639324386 	5.151742772615013   	0.14513356758816306 	0.1169618257147827  
Normal pregnancy                                                                 ->    Prediabetes                                                                     	0.25036652639324386 	5.151742772615014   	0.2503675933589756  	0.20176897257964477 
Atrial Fibrillation                                                              ->    Osteoporosis (disorder)                                                         	0.2498457083082115  	32.93924153904946   	0.24985093849125903 	0.24226573231111487 
Osteoporosis (disorder)                                                          ->    Atrial Fibrillation                                                             	0.2498457083082115  	32.93924153904946   	0.18943599573244607 	0.18368492233545028 
Body mass index 30+ - obesity (finding)                                          ->    Streptococcal sore throat (disorder)                                            	0.24890592104816978 	4.964052207779666   	0.10422166114556292 	0.0832263821309251  
Streptococcal sore throat (disorder)                                             ->    Body mass index 30+ - obesity (finding)                                         	0.24890592104816978 	4.964052207779666   	0.24890735550634027 	0.19876538578324743 
Chronic sinusitis (disorder)                                                     ->    Impacted molars                                                                 	0.24763233929062337 	7.214811000650713   	0.05453186753463689 	0.04697354514341713 
Impacted molars                                                                  ->    Chronic sinusitis (disorder)                                                    	0.24763233929062334 	7.2148110006507125  	0.2476363306415026  	0.21331300178102822 
Chronic sinusitis (disorder)                                                     ->    Chronic intractable migraine without aura                                       	0.24758734854494513 	7.213500416415941   	0.054427966863678325	0.0468826748803556  
Chronic intractable migraine without aura                                        ->    Chronic sinusitis (disorder)                                                    	0.2475873485449451  	7.21350041641594    	0.24759134702781313 	0.21326801816733876 
Chronic sinusitis (disorder)                                                     ->    Fracture of forearm                                                             	0.247578081498336   	7.213259704896342   	0.04349441933511563 	0.03746463237131177 
Fracture of forearm                                                              ->    Chronic sinusitis (disorder)                                                    	0.24757808149833596 	7.213259704896341   	0.24758308500716544 	0.21325975614669107 
Sprain of wrist                                                                  ->    Hypertension                                                                    	0.24720401347319662 	5.9066048158380156  	0.24720822878158102 	0.20535538158944877 
Hypertension                                                                     ->    Sprain of wrist                                                                 	0.24720401347319662 	5.9066048158380156  	0.042296171518087136	0.03513534514882101 
Chronic sinusitis (disorder)                                                     ->    Chronic pain                                                                    	0.24673081444069098 	7.188545758476965   	0.05420418080315219 	0.0466638266586115  
Chronic pain                                                                     ->    Chronic sinusitis (disorder)                                                    	0.24673081444069095 	7.188545758476964   	0.24673482009677303 	0.21241149123629866 
Childhood asthma                                                                 ->    Perennial allergic rhinitis with seasonal variation                             	0.2463902035911503  	57.88131173950735   	0.2463987575228111  	0.24214179184394535 
Perennial allergic rhinitis with seasonal variation                              ->    Childhood asthma                                                                	0.24639020359115024 	57.881311739507346  	0.2044722258022941  	0.20093961364031487 
Chronic sinusitis (disorder)                                                     ->    Myocardial Infarction                                                           	0.24601895204929722 	7.167949439363206   	0.024256810489172352	0.020872744977219283
Chronic sinusitis (disorder)                                                     ->    History of myocardial infarction (situation)                                    	0.24601895204929722 	7.167949439363206   	0.024256810489172352	0.020872744977219283
History of myocardial infarction (situation)                                     ->    Chronic sinusitis (disorder)                                                    	0.2460189520492972  	7.1679494393632055  	0.2460278858625162  	0.21170455700204183 
Myocardial Infarction                                                            ->    Chronic sinusitis (disorder)                                                    	0.2460189520492972  	7.1679494393632055  	0.2460278858625162  	0.21170455700204183 
Hypertriglyceridemia (disorder)                                                  ->    Opioid abuse (disorder)                                                         	0.24584344834980384 	23.588950861740503  	0.02410780082113907 	0.023085805355446694
Opioid abuse (disorder)                                                          ->    Hypertriglyceridemia (disorder)                                                 	0.24584344834980384 	23.588950861740503  	0.24587303717621795 	0.2354498081561005  
Opioid abuse (disorder)                                                          ->    Diabetes                                                                        	0.24584344834980382 	23.18800033484315   	0.24587303717621795 	0.23526957704055632 
Diabetes                                                                         ->    Opioid abuse (disorder)                                                         	0.24584344834980376 	23.188000334843146  	0.023698031200683   	0.022676035734990625
Preeclampsia                                                                     ->    Body mass index 30+ - obesity (finding)                                         	0.24568924990534377 	4.900063875364039   	0.24569885447972473 	0.19555688475663185 
Body mass index 30+ - obesity (finding)                                          ->    Preeclampsia                                                                    	0.24568924990534377 	4.900063875364039   	0.015430823898218385	0.012281717214977039
Osteoarthritis of hip                                                            ->    Hyperlipidemia                                                                  	0.24550637416924906 	13.41383941477891   	0.24551614188919887 	0.2272129451460876  
Hyperlipidemia                                                                   ->    Osteoarthritis of hip                                                           	0.245506374169249   	13.413839414778908  	0.041546139895984775	0.03844888051995477 
Body mass index 30+ - obesity (finding)                                          ->    Antepartum eclampsia                                                            	0.24530650790253802 	4.8924326687458874  	0.015258488867977689	0.012139695028370489
Antepartum eclampsia                                                             ->    Body mass index 30+ - obesity (finding)                                         	0.24530650790253802 	4.8924326687458874  	0.2453162107485267  	0.19517424102543385 
Sprain of ankle                                                                  ->    Hypertension                                                                    	0.24528753975133197 	5.860757959363733   	0.24528940730332324 	0.203436560111191   
Hypertension                                                                     ->    Sprain of ankle                                                                 	0.24528753975133194 	5.860757959363732   	0.09496811237030288 	0.07876404575830906 
Carcinoma in situ of prostate (disorder)                                         ->    Hypertriglyceridemia (disorder)                                                 	0.2447834866539104  	23.4852236127031    	0.2447918643038743  	0.23436863528375687 
Hypertriglyceridemia (disorder)                                                  ->    Carcinoma in situ of prostate (disorder)                                        	0.2447834866539104  	23.4852236127031    	0.08489051479103063 	0.08127587964039432 
Anemia (disorder)                                                                ->    Concussion injury of brain                                                      	0.24462742023830875 	5.019373573932784   	0.004353184831669349	0.003485908314480664
Concussion injury of brain                                                       ->    Anemia (disorder)                                                               	0.24462742023830875 	5.019373573932784   	0.24466234382413413 	0.19591874261167525 
Miscarriage in first trimester                                                   ->    Closed fracture of hip                                                          	0.2442730940787482  	8.821609280668179   	0.01583999524502957 	0.014044405036818738
Closed fracture of hip                                                           ->    Miscarriage in first trimester                                                  	0.2442730940787482  	8.821609280668179   	0.2442899702085402  	0.21659774734577056 
Hypertriglyceridemia (disorder)                                                  ->    Neoplasm of prostate                                                            	0.24424186866949696 	23.433189344129417  	0.09306242762396041 	0.08909103362132223 
Neoplasm of prostate                                                             ->    Hypertriglyceridemia (disorder)                                                 	0.2442418686694969  	23.433189344129413  	0.24424949920563652 	0.23382627018551908 
Perennial allergic rhinitis                                                      ->    Acute allergic reaction                                                         	0.24412554015847612 	57.24159947790804   	0.1312751246181058  	0.1289817728282284  
Acute allergic reaction                                                          ->    Perennial allergic rhinitis                                                     	0.24412554015847604 	57.241599477908025  	0.24413875598086124 	0.2398736977328805  
Metabolic syndrome X (disorder)                                                  ->    Opioid abuse (disorder)                                                         	0.2439644322040301  	23.91118842625732   	0.024437126150951005	0.02341513068525863 
Opioid abuse (disorder)                                                          ->    Metabolic syndrome X (disorder)                                                 	0.2439644322040301  	23.91118842625732   	0.24399409475238223 	0.2337899137471233  
Acute allergic reaction                                                          ->    Atopic dermatitis                                                               	0.24388630152583118 	86.95273172400884   	0.24389952153110048 	0.24109455477852912 
Atopic dermatitis                                                                ->    Acute allergic reaction                                                         	0.24388630152583118 	86.95273172400884   	0.19941320293398532 	0.1971198511441079  
Metastasis from malignant tumor of prostate (disorder)                           ->    Hypertriglyceridemia (disorder)                                                 	0.24360243201310022 	23.37552780715338   	0.2436484798000833  	0.23322525077996586 
Hypertriglyceridemia (disorder)                                                  ->    Metastasis from malignant tumor of prostate (disorder)                          	0.24360243201310022 	23.37552780715338   	0.015396357511316981	0.014737704682669177
Metabolic syndrome X (disorder)                                                  ->    Carcinoma in situ of prostate (disorder)                                        	0.24345534988538894 	23.8592143889802    	0.0862423549969756  	0.08262771984633929 
Carcinoma in situ of prostate (disorder)                                         ->    Metabolic syndrome X (disorder)                                                 	0.24345534988538894 	23.8592143889802    	0.24346374226843243 	0.2332595612631735  
Osteoarthritis of knee                                                           ->    Hyperlipidemia                                                                  	0.2432914555347148  	13.29249121789512   	0.2432950819672131  	0.22499188522410185 
Hyperlipidemia                                                                   ->    Osteoarthritis of knee                                                          	0.2432914555347148  	13.29249121789512   	0.11121685826051768 	0.10284996476874007 
Metabolic syndrome X (disorder)                                                  ->    Neoplasm of prostate                                                            	0.24299850459272615 	23.814370556274206  	0.09457624840379057 	0.0906048544011524  
Neoplasm of prostate                                                             ->    Metabolic syndrome X (disorder)                                                 	0.24299850459272615 	23.814370556274206  	0.2430061476825309  	0.23280196667727196 
Hypertension                                                                     ->    Fracture subluxation of wrist                                                   	0.24296723577448084 	5.805428408573803   	0.0272273820682061  	0.022537395360593775
Fracture subluxation of wrist                                                    ->    Hypertension                                                                    	0.24296723577448084 	5.805428408573803   	0.242973708068903   	0.20112086087677072 
Hypertension                                                                     ->    Fracture of rib                                                                 	0.24284761190309842 	5.802722538847834   	0.01371200849462859 	0.011348978313049169
Fracture of rib                                                                  ->    Hypertension                                                                    	0.24284761190309842 	5.802722538847834   	0.2428604597167402  	0.20100761252460791 
Metabolic syndrome X (disorder)                                                  ->    Metastasis from malignant tumor of prostate (disorder)                          	0.24276939504395165 	23.795686632686795  	0.015673096310235904	0.0150144434815881  
Metastasis from malignant tumor of prostate (disorder)                           ->    Metabolic syndrome X (disorder)                                                 	0.24276939504395162 	23.79568663268679   	0.24281549354435653 	0.2326113125390976  
Carcinoma in situ of prostate (disorder)                                         ->    Diabetes                                                                        	0.2425825742946463  	22.87847299425817   	0.24259097635942778 	0.23198751622376615 
Diabetes                                                                         ->    Carcinoma in situ of prostate (disorder)                                        	0.24258257429464627 	22.878472994258168  	0.08269733267792927 	0.07908269752729295 
Diabetes                                                                         ->    Metastasis from malignant tumor of prostate (disorder)                          	0.24256113580166447 	22.880007457611537  	0.015069981631438698	0.014411328802790894
Metastasis from malignant tumor of prostate (disorder)                           ->    Diabetes                                                                        	0.24256113580166447 	22.880007457611537  	0.24260724698042482 	0.2320037868447632  
Chronic sinusitis (disorder)                                                     ->    Body mass index 40+ - severely obese (finding)                                  	0.24254249867877034 	7.067750552392581   	0.004643560755917343	0.003986553873530216
Body mass index 40+ - severely obese (finding)                                   ->    Chronic sinusitis (disorder)                                                    	0.24254249867877034 	7.067750552392581   	0.24258872651356994 	0.20826539765309557 
Localized  primary osteoarthritis of the hand                                    ->    Hyperlipidemia                                                                  	0.2422236480555383  	13.234429153309353  	0.24223236057578856 	0.2239291638326773  
Hyperlipidemia                                                                   ->    Localized  primary osteoarthritis of the hand                                   	0.24222364805553825 	13.234429153309351  	0.04615488376972767 	0.0426673979677287  
Diabetes                                                                         ->    Neoplasm of prostate                                                            	0.24220413309923372 	22.842711823362947  	0.09071740873929579 	0.0867460147366576  
Neoplasm of prostate                                                             ->    Diabetes                                                                        	0.2422041330992337  	22.842711823362944  	0.24221178420943565 	0.23160832407377402 
Perennial allergic rhinitis                                                      ->    Childhood asthma                                                                	0.2421191397751384  	56.77009037347082   	0.2005467116899823  	0.19701409952800308 
Childhood asthma                                                                 ->    Perennial allergic rhinitis                                                     	0.24211913977513838 	56.770090373470815  	0.2421277421859833  	0.23786268393800256 
Hypertriglyceridemia (disorder)                                                  ->    Smokes tobacco daily                                                            	0.24150373162056749 	23.171310101893173  	0.04366249078850405 	0.041778156644405026
Smokes tobacco daily                                                             ->    Hypertriglyceridemia (disorder)                                                 	0.24150373162056743 	23.17131010189317   	0.24151987188819332 	0.23109664286807588 
Concussion injury of brain                                                       ->    Prediabetes                                                                     	0.24146421848051278 	4.969262181514835   	0.24149928831250989 	0.19290066753317903 
Prediabetes                                                                      ->    Concussion injury of brain                                                      	0.24146421848051278 	4.969262181514835   	0.004309724397781635	0.0034424478805929496
Hypertension                                                                     ->    Fracture of ankle                                                               	0.24112595436602158 	5.761435102689402   	0.026935706935313667	0.02226053374404744 
Fracture of ankle                                                                ->    Hypertension                                                                    	0.24112595436602158 	5.761435102689402   	0.24113246296024643 	0.19927961576811415 
Acute allergic reaction                                                          ->    Perennial allergic rhinitis with seasonal variation                             	0.24071638964328643 	56.54959030252567   	0.24072966507177032 	0.23647269939290458 
Perennial allergic rhinitis with seasonal variation                              ->    Acute allergic reaction                                                         	0.24071638964328643 	56.54959030252567   	0.12968810413713108 	0.12739475234725367 
Smokes tobacco daily                                                             ->    Diabetes                                                                        	0.24063022344201143 	22.695080588640494  	0.2406463822972776  	0.23004292216161598 
Diabetes                                                                         ->    Smokes tobacco daily                                                            	0.24063022344201143 	22.695080588640494  	0.042765115256254364	0.04088078111215534 
Smokes tobacco daily                                                             ->    Metabolic syndrome X (disorder)                                                 	0.24048463874558548 	23.56884894288377   	0.24050080069879168 	0.23029661969353274 
Metabolic syndrome X (disorder)                                                  ->    Smokes tobacco daily                                                            	0.24048463874558548 	23.56884894288377   	0.04441158680018818 	0.04252725265608916 
Microalbuminuria due to type 2 diabetes mellitus (disorder)                      ->    Body mass index 30+ - obesity (finding)                                         	0.2404398177297063  	4.796091939336006   	0.2404854968113557  	0.19034352708826285 
Body mass index 30+ - obesity (finding)                                          ->    Microalbuminuria due to type 2 diabetes mellitus (disorder)                     	0.2404398177297062  	4.796091939336004   	0.003197772227799555	0.0025310268300367525
Hypertriglyceridemia (disorder)                                                  ->    Alcoholism                                                                      	0.2401682396544124  	23.043746735215514  	0.03189809453626698 	0.030513853731037148
Alcoholism                                                                       ->    Hypertriglyceridemia (disorder)                                                 	0.24016823965441234 	23.043746735215507  	0.24019024970273484 	0.2297670206826174  
Anemia (disorder)                                                                ->    Contact dermatitis                                                              	0.23957430210448102 	4.915730139962353   	0.004153394189750459	0.00330847510926931 
Contact dermatitis                                                               ->    Anemia (disorder)                                                               	0.23957430210448102 	4.915730139962353   	0.2396103896103896  	0.19086678839793073 
Body mass index 30+ - obesity (finding)                                          ->    Chronic kidney disease stage 2 (disorder)                                       	0.23945219882658958 	4.776425116931386   	0.003088353160980067	0.0024417706049105646
Chronic kidney disease stage 2 (disorder)                                        ->    Body mass index 30+ - obesity (finding)                                         	0.23945219882658958 	4.776425116931386   	0.2394993635977938  	0.18935739387470096 
Malignant tumor of colon                                                         ->    Hyperlipidemia                                                                  	0.2393721397945829  	13.079632077080346  	0.23939907923431064 	0.22109588249119938 
Hyperlipidemia                                                                   ->    Malignant tumor of colon                                                        	0.23937213979458283 	13.079632077080342  	0.014807931535798324	0.013675794832828941
Diabetes                                                                         ->    Alcoholism                                                                      	0.23917732708223502 	22.55861414802204   	0.031226554213127054	0.029842313407897225
Alcoholism                                                                       ->    Diabetes                                                                        	0.23917732708223502 	22.55861414802204   	0.23919936583432422 	0.2285959056986626  
Anemia (disorder)                                                                ->    Streptococcal sore throat (disorder)                                            	0.23904107000817415 	4.904080071239861   	0.10296252940580575 	0.08196725039116794 
Streptococcal sore throat (disorder)                                             ->    Anemia (disorder)                                                               	0.23904107000817415 	4.904080071239861   	0.2390425233064827  	0.19029892209402383 
Hypertension                                                                     ->    Fracture of clavicle                                                            	0.2390222717891361  	5.7111548250043     	0.029950775724763547	0.024706516613868055
Fracture of clavicle                                                             ->    Hypertension                                                                    	0.23902227178913607 	5.711154825004299   	0.23902809018151383 	0.19717524298938155 
Metabolic syndrome X (disorder)                                                  ->    Alcoholism                                                                      	0.23828550576727536 	23.353914462114886  	0.03232744136030647 	0.03094320055507664 
Alcoholism                                                                       ->    Metabolic syndrome X (disorder)                                                 	0.23828550576727536 	23.353914462114886  	0.23830757035275466 	0.22810338934749572 
Smokes tobacco daily                                                             ->    Alcoholism                                                                      	0.2379882319956222  	126.31003155018092  	0.1748434997816276  	0.17345925897639777 
Alcoholism                                                                       ->    Smokes tobacco daily                                                            	0.23798823199562216 	126.31003155018091  	0.23801030519223146 	0.23612597104813243 
Brain damage - traumatic                                                         ->    Concussion injury of brain                                                      	0.23751021628326774 	238.38379353106168  	0.20674466620784585 	0.20587738969065716 
Concussion injury of brain                                                       ->    Brain damage - traumatic                                                        	0.23751021628326774 	238.38379353106168  	0.2375454689229796  	0.23654898562432772 
Hyperlipidemia                                                                   ->    Diabetic retinopathy associated with type II diabetes mellitus (disorder)       	0.2369855760749127  	12.948365445478323  	0.03633039073155379 	0.033524601005852105
Diabetic retinopathy associated with type II diabetes mellitus (disorder)        ->    Hyperlipidemia                                                                  	0.2369855760749127  	12.948365445478323  	0.23699648025029332 	0.21869328350718206 
Pathological fracture due to osteoporosis (disorder)                             ->    Atrial Fibrillation                                                             	0.2369572003644429  	41.2045024953746    	0.23697011813759555 	0.23121904474059976 
Atrial Fibrillation                                                              ->    Pathological fracture due to osteoporosis (disorder)                            	0.2369572003644429  	41.2045024953746    	0.09759355100288583 	0.09522503433377082 
Prediabetes                                                                      ->    Antepartum eclampsia                                                            	0.23695034452849853 	4.875861722143995   	0.015206807501799247	0.012088013662192046
Antepartum eclampsia                                                             ->    Prediabetes                                                                     	0.23695034452849853 	4.875861722143995   	0.23696015480693114 	0.18836153402760028 
Preeclampsia                                                                     ->    Prediabetes                                                                     	0.23632461130560067 	4.862984408389612   	0.2363343351191254  	0.18773571433979455 
Prediabetes                                                                      ->    Preeclampsia                                                                    	0.23632461130560067 	4.862984408389612   	0.015314056700958187	0.012164950017716841
Streptococcal sore throat (disorder)                                             ->    Prediabetes                                                                     	0.23608814771010922 	4.85794870023126    	0.2360896066479823  	0.18749098586865143 
Prediabetes                                                                      ->    Streptococcal sore throat (disorder)                                            	0.23608814771010922 	4.85794870023126    	0.1019939884001524  	0.0809987093855146  
Metastasis from malignant tumor of prostate (disorder)                           ->    Smokes tobacco daily                                                            	0.23589684004847594 	125.21311980334782  	0.23594335693461058 	0.23405902279051155 
Smokes tobacco daily                                                             ->    Metastasis from malignant tumor of prostate (disorder)                          	0.23589684004847594 	125.21311980334782  	0.08247197554229145 	0.08181332271364365 
Escherichia coli urinary tract infection                                         ->    Recurrent urinary tract infection                                               	0.23523134387560188 	57.20782685141686   	0.07941696407724892 	0.07802874556855578 
Recurrent urinary tract infection                                                ->    Escherichia coli urinary tract infection                                        	0.23523134387560185 	57.207826851416854  	0.23525343345519217 	0.23114117388507768 
Diabetic renal disease (disorder)                                                ->    Body mass index 30+ - obesity (finding)                                         	0.23513468759886025 	4.689507603207295   	0.23514114825623392 	0.18499917853314107 
Body mass index 30+ - obesity (finding)                                          ->    Diabetic renal disease (disorder)                                               	0.2351346875988602  	4.689507603207294   	0.02226130914442496 	0.017514262966442484
